@RELATION dummy4

@ATTRIBUTE id numeric
@ATTRIBUTE created numeric
@ATTRIBUTE downvotes numeric
@ATTRIBUTE upvotes numeric
@ATTRIBUTE latitude numeric
@ATTRIBUTE longitude numeric
@ATTRIBUTE pokemonId numeric
@ATTRIBUTE trainerName numeric
@ATTRIBUTE userId numeric
@ATTRIBUTE deviceId numeric
@ATTRIBUTE class {+1,-1}

@DATA
1.6860182422188036e+76,1470888304,0,1,48.8717890383,2.3315568063,17,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
8.35209646100317e+75,1470888229,0,1,48.8812681102,2.3530774231,98,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
6.311387797229646e+76,1470888221,0,1,48.8862765899,2.342855465,69,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
2.6459396554130904e+76,1470887773,0,1,48.8641327211,2.3249566582,118,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
4.591003397338429e+76,1470887815,0,1,48.8641600993,2.3275052841,120,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
4.398651602207939e+76,1470887787,0,1,48.8884649008,2.3783011272,124,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
5.941714588718694e+76,1470888658,0,1,47.694656,7.404578,4,1.0928183313215924e+77,1.0887637454855875e+77,1.7325777789911935e+76,+1
1.88752441262538e+76,1470888220,0,1,48.7817789545,9.1840171238,41,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
4.400985987808478e+76,1470887960,0,1,48.8418108462,2.2806839822,16,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
5.217770128159169e+76,1470887853,0,1,48.8582276069,2.344667846,19,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
5.198751221325773e+76,1470887867,0,1,48.8541979985,2.3338865396,16,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
4.208328293961236e+76,1470888033,0,1,48.8625221056,2.3307075714,133,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
8.243750387146825e+76,1470888222,0,1,48.851871976,2.3438792833,16,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
9.735491301832017e+76,1470887797,0,1,48.8525897512,2.3511391778,46,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
1.0217787703584476e+77,1470888141,0,1,45.474730633,9.176752945,16,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
3.368020875480362e+76,1470887847,0,1,48.8656534168,2.2961134273,10,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
4.244229618807588e+76,1470887995,0,1,48.8602094394,2.2969012436,23,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
9.59689596605093e+76,1470888129,0,1,48.8637029551,2.3267653298,1,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
3.9607403964390443e+76,1470887886,0,1,48.8590310796,2.3243630703,1,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
1.0845284718905665e+77,1470887782,0,1,48.8693693736,2.2912362852,96,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
8.090130344079032e+76,1470887924,0,1,48.7926465642,9.2359841672,13,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
1.9080097914746352e+76,1470887805,0,1,49.4613595207,1.0752738735,13,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
5.162087974606358e+76,1470887908,0,1,49.0120031577,8.4256414824,21,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
3.3431770543599504e+76,1470888464,0,1,48.9258952034,2.3575747091,46,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
6.79573379031907e+76,1470887993,0,1,48.8630690472,2.3347920076,21,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
1.0842379511005358e+77,1470888527,0,1,48.8606791678,2.3362638021,129,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
8.233716709136024e+76,1470888023,0,1,48.8600407069,2.3406020799,16,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
1.0898364081272596e+77,1470888092,0,1,45.7527386068,4.8289285348,10,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
1.1218021593921568e+77,1470888373,0,1,48.8489436833,2.3486419305,19,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
3.53922144660017e+76,1470887886,0,1,48.8603856906,2.3468663298,19,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
2.5488477394907483e+76,1470888351,0,1,48.8558039802,2.3478046939,79,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
3.706537778468869e+76,1470888433,0,1,48.8642484129,2.3580800186,21,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
9.962283366853893e+75,1470888365,0,1,49.0046607043,1.9116181084,42,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
8.235934866614364e+75,1470888260,0,1,48.8596590368,2.3439078703,19,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
6.692825714117935e+76,1470888106,0,1,50.0817215729,8.245171381,58,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
1.1356001892312107e+77,1470888325,0,1,48.8416296271,2.2818965962,19,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
5.973971857324713e+73,1470887815,0,1,48.8612950752,2.3369292396,17,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
2.4114031320272647e+76,1470887833,0,1,48.8553828202,2.3491749986,54,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
8.3661052414006e+75,1470887815,0,1,45.4459401067,8.6171414206,16,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
3.787837282205243e+76,1470887836,0,1,48.8706202447,2.3348864509,133,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
8.358802293901536e+76,1470887989,0,1,48.8768374244,2.3387370067,96,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
3.4552062802484693e+75,1470887860,0,1,48.8673625238,2.747832084,116,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
8.016893220879101e+76,1470887953,0,1,48.8137627273,2.6958846604,13,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
3.0238551430457696e+76,1470888159,0,1,48.8744741447,2.3582269153,21,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
5.121765105692554e+76,1470888049,0,1,48.8667493777,2.3317574494,16,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
5.2858570885489375e+76,1470888241,0,1,48.8909813407,2.3898633351,16,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
4.582898328097671e+76,1470888207,0,1,48.8933949816,2.387338388,16,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
9.150452778218788e+76,1470888085,0,1,48.8958872549,2.3848197651,23,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
5.819521444858559e+76,1470888256,0,1,48.8897238367,2.2926172723,10,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
5.1976158551829794e+76,1470887870,0,1,50.0833608328,8.2403183768,41,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
8.977730037966344e+76,1470887887,0,1,48.8561587519,2.3419502628,129,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
3.1488217698972296e+76,1470888181,0,1,48.9403255713,2.3529608094,54,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
6.184537989187169e+76,1470888003,0,1,48.8494217212,2.3444670497,16,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
7.084944634550076e+76,1470887976,0,1,48.8557216609,2.3441095078,16,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
5.8765375532825e+76,1470887901,0,1,48.861454947,2.3484480333,121,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
2.447055005575724e+76,1470887795,0,1,48.8520257983,2.3517949894,116,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
8.732225048145358e+76,1470888223,0,1,45.1474333107,5.7151380056,16,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
7.966162917789583e+76,1470887834,0,1,45.7710258553,3.0861814868,41,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
7.223334702838201e+76,1470887849,0,1,49.4422953925,1.0918125534,13,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
2.4756182753272103e+76,1470888474,0,1,48.8403266999,2.2841585063,118,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
3.0807676348297212e+75,1470888163,0,1,48.8814369742,2.2537733721,41,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
4.643792463524878e+76,1470887898,0,1,48.780829642,9.1840085817,35,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
1.681578703500356e+76,1470887772,0,1,45.4698872067,9.1770075054,16,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
1.1193206630309787e+77,1470887935,0,1,45.7715655051,4.8505607845,13,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
1.64830677827414e+76,1470888105,0,1,48.8750376434,2.3382371999,16,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
7.419061453915026e+76,1470887789,0,1,48.8852284498,2.3440874148,96,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
3.906418187904151e+76,1470887794,0,1,45.4447206365,8.6185695642,120,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
5.849471180244175e+76,1470887819,0,1,49.4397855355,10.9900812672,13,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
1.0118178630899048e+77,1470888058,0,1,45.4710140889,9.1759159743,15,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
1.5550112499647204e+76,1470887913,0,1,45.4727130285,9.1760100142,4,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
1.8146489682508086e+75,1470887827,0,1,45.4688118409,9.1792983464,16,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
9.336521075621671e+76,1470888025,0,1,48.8388113182,2.4907386588,58,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
8.780883559354067e+76,1470888042,0,1,48.8222017517,2.3373074849,127,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
1.0726134074650442e+77,1470887776,0,1,48.8235684279,2.3397005135,60,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
1.0718371370309302e+77,1470887874,0,1,48.8655515996,2.3481721886,16,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
8.515597539507452e+76,1470887830,0,1,48.8674831764,2.3537795448,10,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
7.947125815254735e+76,1470888312,0,1,48.896953985,2.3364393519,21,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
7.203385854328841e+76,1470888257,0,1,48.8906615843,2.3901004087,48,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
1.5772356351983718e+76,1470888397,0,1,48.666171,2.556022,16,1.0928183313215924e+77,8.851336998639419e+76,2.935162294863463e+76,-1
2.7725348139797017e+76,1470887855,0,1,49.2556318783,4.0329694805,16,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
8.169552438568471e+76,1470888285,0,1,45.7825562289,4.8504973433,1,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
1.1212642871740282e+77,1470887976,0,1,45.7608993515,4.8535295937,1,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
5.084950420188064e+76,1470888144,0,1,48.8535095463,2.3368148383,19,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
5.039890302545333e+76,1470888169,0,1,48.8527499896,2.3432493734,16,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
5.947646404619464e+76,1470887882,0,1,48.856572,2.342699,19,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
8.580862523452123e+75,1470888116,0,1,48.8538458276,2.3435154928,19,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
1.1427317492956715e+77,1470887813,0,1,48.9302485892,2.3565276482,13,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
1.0485349791342967e+77,1470888071,0,1,48.9295480524,2.3561172228,114,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
6.083479363009758e+76,1470887849,0,1,48.9314453976,2.3634964022,13,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
9.87461400741832e+76,1470887982,0,1,48.8633105423,2.3384126343,41,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
1.1090608041001141e+77,1470888421,0,1,45.7525982761,4.8287372435,20,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
8.861594934629574e+76,1470888130,0,1,48.8629612394,2.3440050178,120,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
7.62708922718771e+76,1470888251,0,1,48.83406924,2.3453049333,21,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
4.662486485109496e+76,1470887908,0,1,48.8629934747,2.3732662685,116,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
3.968638399362197e+76,1470888017,0,1,48.8600195815,2.3609792533,133,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
2.951503238023697e+76,1470888091,0,1,48.864410803,2.3732090399,13,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
8.381015220737104e+76,1470887787,0,1,48.8574849246,2.2954524751,23,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
3.022642873578125e+76,1470887830,0,1,48.8558759123,2.2972522738,13,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
8.76805168805583e+76,1470887905,0,1,48.8927686534,2.390982037,13,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
3.940896906301674e+76,1470887901,0,1,48.8852482791,2.2920800082,120,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
2.5653636508714755e+76,1470887876,0,1,48.8760350063,2.2963392634,74,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
5.013067682514099e+73,1470888062,0,1,48.8482812835,2.3073385894,19,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
3.797225825321489e+75,1470887816,0,1,48.8496296269,2.314642509,19,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
5.770872766005896e+76,1470888309,0,1,48.8628266252,2.3273080909,114,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
6.88647051877395e+76,1470888179,0,1,48.8631291794,2.2924871725,41,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
8.588022129257088e+75,1470887900,0,1,50.0819307169,8.2467721155,90,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
9.50538608490571e+76,1470888078,0,1,50.0844204402,8.2458634475,41,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
7.819541454065103e+76,1470888260,0,1,48.8411782546,2.2848406778,1,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
7.250224415493903e+76,1470888012,0,1,48.8570648693,2.2848923645,21,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
7.412581831032184e+75,1470887778,0,1,48.8655120803,2.3306897483,19,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
1.0702244302977891e+77,1470887916,0,1,49.6121546615,6.1368745788,35,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
7.906470935336782e+76,1470887776,0,1,45.4738664196,9.1718335203,114,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
1.4767803162597347e+75,1470888153,0,1,48.8895578908,2.3901834214,19,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
5.259623258384631e+76,1470887809,0,1,49.2569770546,4.0239453992,95,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
9.532740801735701e+76,1470887988,0,1,48.8230154765,2.3398303445,129,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
1.0041708451703787e+77,1470888053,0,1,48.0160930984,7.826205899,19,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
7.585226515920612e+76,1470888345,0,1,48.8226979868,2.3399795863,129,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
1.8278381926014032e+76,1470888034,0,1,48.8662237825,2.3383014152,21,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
7.982309821006815e+76,1470888294,0,1,48.8663584094,2.3316374945,19,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
9.430852847934075e+75,1470888169,0,1,48.8682890874,2.3373297139,16,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
4.36450695193895e+76,1470888318,0,1,48.8771077325,2.3564240714,19,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
2.3620849496296916e+76,1470888219,0,1,48.8808763407,2.3645620049,16,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
8.312871005786005e+76,1470887838,0,1,49.9565786487,8.2698463484,19,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
6.52672796550757e+75,1470887851,0,1,48.8211123364,2.3406381923,60,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
5.681156265047455e+76,1470887979,0,1,48.8703024909,2.335035982,16,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
5.2031112531095276e+76,1470888038,0,1,48.8416434857,2.4015268578,16,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
4.753107375828764e+76,1470887771,0,1,45.7611870341,4.8537461763,16,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,-1
9.599747584181686e+76,1470887821,0,1,45.7520501331,4.8539545423,16,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
7.397515417786059e+73,1470888068,0,1,45.76336926,4.8407849665,129,6.417980295479922e+76,1.8848692182996382e+76,2.8436019586910732e+76,+1
