@RELATION dummy2

@ATTRIBUTE id string
@ATTRIBUTE created numeric
@ATTRIBUTE downvotes numeric
@ATTRIBUTE upvotes numeric
@ATTRIBUTE latitude numeric
@ATTRIBUTE longitude numeric
@ATTRIBUTE pokemonId numeric
@ATTRIBUTE trainerName string
@ATTRIBUTE userId string
@ATTRIBUTE deviceId string
@ATTRIBUTE class {+1,-1}

@DATA
r1xnz9dFt,1470887809,0,1,49.2569770546,4.0239453992,95,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
r1wL9uYt,1470887988,0,1,48.8230154765,2.3398303445,129,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
HJgPUq_YY,1470888053,0,1,48.0160930984,7.826205899,19,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
r1hUIcdKY,1470888345,0,1,48.8226979868,2.3399795863,129,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
ryQ5c9OYK,1470888034,0,1,48.8662237825,2.3383014152,21,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
BkB9qq_FK,1470888294,0,1,48.8663584094,2.3316374945,19,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
SkoqqdYK,1470888169,0,1,48.8682890874,2.3373297139,16,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
Hksq9dtK,1470888318,0,1,48.8771077325,2.3564240714,19,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
HJxiccdtY,1470888219,0,1,48.8808763407,2.3645620049,16,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
rklU2cdYF,1470887838,0,1,49.9565786487,8.2698463484,19,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
SJGAkKdtF,1470887851,0,1,48.8211123364,2.3406381923,60,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
B1-NFdKF,1470887979,0,1,48.8703024909,2.335035982,16,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
HkGqFOKY,1470888038,0,1,48.8416434857,2.4015268578,16,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
SkXsP5_KF,1470887821,0,1,45.7520501331,4.8539545423,16,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
SJxswqdFt,1470888068,0,1,45.76336926,4.8407849665,129,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
rJ-l6KOFY,1470888009,0,1,48.8612113294,2.2979475322,60,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
B1b6F_KK,1470887857,0,1,48.8654781184,2.3167258945,19,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
SkZBg9_Kt,1470887882,0,1,49.0119817055,8.4259339909,79,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
S1vBxq_KY,1470888429,0,1,48.666171,2.556022,78,(Anonymous),16194579,pp339ippc4qp740m661idp4p6h4hh9ex,-1
BJlYecutF,1470887789,0,1,49.6278060638,6.1252167021,13,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
rJDS5utK,1470888309,0,1,48.8403249701,2.2842460244,69,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
B1bB8uOFF,1470887828,0,1,48.862083377,2.289682915,118,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
rkDVmcdFt,1470888161,0,1,48.7684849105,2.3589813487,14,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
Hkli9utK,1470888169,0,1,48.8942388231,2.3845931812,79,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
rklxi9dFF,1470887934,0,1,48.8918252069,2.3871182809,16,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
rkgMZFuFY,1470888016,0,1,45.7828652474,4.850214187,133,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
HyMUwKdYt,1470888286,0,1,47.133694,7.249626,69,dejack12,HJGSwFOYY,dt69017wxysh9mnb6docvqqoieduewth,+1
ByZ8wF_KF,1470888055,0,1,48.842141235,2.3582628073,7,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
B1G8wKOYt,1470887907,0,1,48.844507778,2.3346693416,120,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
ryruPKdtt,1470888033,0,1,48.8605025925,2.3372152298,127,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
BybuvKdFK,1470888100,0,1,48.8608202934,2.3370657671,13,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
S1HvDtdFK,1470888055,0,1,48.8515543171,2.3440286471,19,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
S153Y_Kt,1470887800,0,1,45.4721538547,9.1728270188,19,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
rkGq3tdYt,1470888265,0,1,45.4706367959,9.1741564902,19,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
Bke_JcdKt,1470888111,0,1,50.0846501236,8.2437761296,16,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
S1Vd15_tt,1470887878,0,1,50.0821951697,8.2407961797,116,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
ryM945OtK,1470887880,0,1,49.4524257514,1.0704002495,23,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
SyZyC5_tt,1470888353,0,1,45.7530647131,4.8317487367,16,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
ryBCT9OtF,1470888172,0,1,45.7512335895,4.8259094258,41,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
H1GRacuYK,1470888278,0,1,45.7510476197,4.8267995678,133,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
SyXfA5_YF,1470887868,0,1,48.850853,2.34358,16,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
H1NX0c_Yt,1470888305,0,1,48.8461720584,2.3611445196,84,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
ryO-AcuKK,1470888073,0,1,48.9366830369,2.3693067601,29,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
rJz05_FK,1470888455,0,1,48.8542238923,2.3403856839,16,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
HJefAquYY,1470888321,0,1,48.8570155055,2.3423722427,129,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
HydZA5uYt,1470888426,0,1,48.8484532092,2.3340284669,102,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
SJHbR5_YY,1470888301,0,1,48.9261364652,2.3573306202,19,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
Byxf05OtF,1470888359,0,1,48.8563979016,2.3417943771,79,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
ryV-C9_KY,1470888090,0,1,48.8609548248,2.3304032176,133,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
B1v8uOYY,1470887989,0,1,48.8633349364,2.3255058981,69,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
BkEr8O_Ft,1470887950,0,1,48.8606574489,2.2901819407,129,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
ryEBUOuYt,1470887799,0,1,48.8550408341,2.2877990344,129,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
BkeUyF_FF,1470887841,0,1,49.5121674991,8.5074802628,21,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
BkXPEKOtY,1470888038,0,1,48.89676497,2.3880621085,129,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
rJZDEYOFF,1470888185,0,1,48.8964633349,2.3874205979,129,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
B1Mw4tdtY,1470887882,0,1,48.8956979723,2.3901727119,54,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
rkxKxquKt,1470887867,0,1,49.6270921172,6.1266166923,10,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
Bk-iwqutF,1470888273,0,1,45.7609099515,4.8532798346,27,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
ryUTAdutF,1470887895,0,1,48.8717408417,2.7753815631,90,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
HyWCAO_tK,1470887784,0,1,48.838458893,2.2791875784,14,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
ry8A1FuKF,1470887788,0,1,48.822298467,2.3402974792,127,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
SkW_15_tF,1470887832,0,1,50.0822907012,8.2473911972,35,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
rylR_5uFK,1470888382,0,1,49.4838327456,8.4769415292,60,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
SJlRuqOFF,1470888170,0,1,49.4840239541,8.4776063209,41,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
Hyj7C5_Yt,1470888509,0,1,48.8543120087,2.3515453703,129,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
HJHm05dtt,1470887793,0,1,48.8626683615,2.3622541038,21,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
SyzZCcOKF,1470888411,0,1,48.848454979,2.3339408379,102,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
BJ8bRcuYF,1470888428,0,1,48.861407284,2.3352699646,16,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
rkMC9_FF,1470888291,0,1,48.8606117759,2.3395953284,19,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
ByTXRcOYF,1470888154,0,1,48.8507354013,2.3572206757,54,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
SJzQC5_YK,1470887809,0,1,48.8611032167,2.3463986685,19,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
rkXDR9OYt,1470888215,0,1,48.8798500679,2.2584719592,52,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
B1zOCcOYF,1470888398,0,1,48.781942325,9.1829663046,32,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
B1Vj0POKF,1470887785,0,1,48.9169634841,2.2926222942,16,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
ry76T_uYt,1470887865,0,1,45.7729762122,3.0880852366,98,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
ryUioY_FY,1470887973,0,1,48.8934103837,2.29326654,32,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
H1E0sYuYF,1470887847,0,1,48.7493557764,9.2730957835,96,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
BJnoYOYK,1470888125,0,1,48.9039008274,2.327690499,21,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
Byc2t_tY,1470888031,0,1,45.4742652537,9.1733270599,4,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
Hke92FutK,1470887842,0,1,45.4681003355,9.1752474705,21,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
SkD53FOYF,1470888172,0,1,45.4705843324,9.1812360883,19,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
rygUB5_KF,1470888217,0,1,48.8742724572,2.778112339,16,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
HyMLH5OFF,1470888100,0,1,48.8412664122,2.2803772645,7,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
rJPSqutt,1470887845,0,1,48.8556529388,2.2846909631,69,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
rkg8H9dYF,1470888299,0,1,48.8399462797,2.2755383802,14,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
H1Zo59dYt,1470888133,0,1,48.8922680188,2.3617294634,60,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
Bkjq5OFF,1470887824,0,1,48.8818198635,2.3530352796,92,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
Skxo9dtY,1470887982,0,1,48.8948475412,2.3856124304,129,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
Hygj5uKF,1470888142,0,1,48.8895319662,2.3876292784,118,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
Sybxo5uYt,1470888182,0,1,48.8923425896,2.3887459103,133,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
r1xs9cuKK,1470888041,0,1,48.880526155,2.366291377,32,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
BJli5dYK,1470888404,0,1,48.8956029629,2.3795156358,13,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
Hyb1AquKK,1470888461,0,1,45.7544647521,4.8302258119,16,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
rJghgOdKt,1470887785,0,1,48.8607577067,2.3362702692,129,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
SJpl_OtF,1470887837,0,1,48.8528788074,2.3485286094,54,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
rJIbEKuYF,1470887794,0,1,48.8784451524,2.3525795943,16,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
BkQuPYuKt,1470888158,0,1,48.8594074205,2.3446775192,13,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
BJHuPYOYt,1470887897,0,1,48.9364143989,2.3593300618,16,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
rkbDPtdFF,1470887862,0,1,48.8531590549,2.3502203356,16,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
Bybept_tt,1470888138,0,1,48.8559666323,2.2966455281,98,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
BygQGq_FK,1470888007,0,1,48.5961618009,2.2548669847,32,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
H17Z79OKt,1470887788,0,1,48.9706870035,2.4017079096,41,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
Sk8E79uYF,1470887973,0,1,48.75177835,2.3694996208,90,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,-1
B1eEQqutF,1470888095,0,1,48.7446834558,2.3670692655,16,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,+1
